word1,word2,party,count
s'agit,plus,#008000,5
s'agit,aujourd'hui,#008000,3
s'agit,tournant,#008000,2
s'agit,énergétique,#008000,2
s'agit,non,#008000,5
s'agit,terme,#008000,3
s'agit,enfants,#008000,4
s'agit,toutes,#008000,2
s'agit,conditions,#008000,2
s'agit,discrimination,#008000,3
s'agit,entraînerait,#008000,2
s'agit,forte,#008000,2
s'agit,rentes,#008000,2
s'agit,qualité,#008000,3
s'agit,prestations,#008000,3
s'agit,type,#008000,2
s'agit,compétences,#008000,2
s'agit,mettre,#008000,4
s'agit,moyens,#008000,2
s'agit,formation,#008000,2
s'agit,également,#008000,3
s'agit,soutenir,#008000,2
s'agit,l'économie,#008000,2
s'agit,s,#008000,2
s'agit,zones,#008000,2
s'agit,montagnes,#008000,2
s'agit,service,#008000,3
s'agit,volontaire,#008000,2
s'agit,ouvert,#008000,2
s'agit,hommes,#008000,2
s'agit,femmes,#008000,2
s'agit,compte,#008000,3
s'agit,facteurs,#008000,2
s'agit,travail,#008000,3
s'agit,vie,#008000,2
s'agit,manière,#008000,2
s'agit,diminution,#008000,2
s'agit,sécurité,#008000,4
s'agit,revenu,#008000,2
s'agit,nombre,#008000,2
s'agit,surtout,#008000,2
s'agit,rien,#008000,2
s'agit,d'un,#008000,4
s'agit,notamment,#008000,2
s'agit,oui,#008000,2
s'agit,l'enfant,#008000,2
s'agit,sociétés,#008000,2
s'agit,fin,#008000,2
s'agit,d'un,#FF0000,2
s'agit,fortune,#FF0000,2
s'agit,plutôt,#800080,2
s'agit,non,#800080,2
s'agit,1,#800080,2
s'agit,salaire,#800080,2
s'agit,qualité,#800080,2
s'agit,travail,#800080,6
s'agit,fourni,#800080,2
s'agit,satisfaction,#800080,2
s'agit,telles,#800080,2
s'agit,propositions,#800080,2
s'agit,modifier,#800080,2
s'agit,droit,#800080,2
s'agit,protection,#800080,2
s'agit,renforcée,#800080,2
s'agit,l'application,#800080,2
s'agit,l'initiative,#800080,2
s'agit,plus,#00FF00,7
s'agit,important,#00FF00,2
s'agit,bénéfice,#00FF00,2
s'agit,caisses,#00FF00,2
s'agit,l'état,#00FF00,2
s'agit,d'être,#00FF00,2
s'agit,pragmatique,#00FF00,2
s'agit,s'agit,#00FF00,2
s'agit,d'un,#00FF00,3
s'agit,problème,#00FF00,2
s'agit,capacité,#00FF00,2
s'agit,travail,#00FF00,2
d'engager,non,#800080,2
compétentes,transparence,#00FFFF,2
compétentes,visàvis,#00FFFF,2
compétentes,autorités,#00FFFF,2
seul,critère,#FFFF00,2
seul,recherche,#FFFF00,2
seul,tendance,#00FFFF,2
seul,reproduction,#00FFFF,2
seul,forte,#00FFFF,2
seul,fils,#00FFFF,2
seul,d'universitaire,#00FFFF,2
seul,devenant,#00FFFF,2
seul,universitaire,#00FFFF,2
seul,etc,#00FFFF,2
seul,engagement,#00FFFF,2
seul,l'etat,#00FFFF,2
seul,modifier,#00FFFF,2
seul,causalité,#00FFFF,2
seul,l'usage,#00FFFF,2
seul,connaissance,#00FFFF,2
seul,langue,#00FFFF,2
seul,tube,#00FFFF,2
seul,nombre,#00FFFF,2
seul,unique,#008000,2
seul,prendre,#008000,2
seul,compte,#008000,5
seul,n'est,#008000,2
seul,sociétés,#008000,2
seul,suisse,#008000,2
seul,également,#008000,2
seul,tenir,#008000,2
seul,nombre,#008000,2
seul,d'années,#008000,2
seul,travail,#008000,2
seul,pénibilité,#008000,2
seul,l'âge,#008000,2
seul,critère,#008000,3
seul,une,#008000,2
seul,politique,#008000,2
seul,mise,#008000,2
seul,oeuvre,#008000,2
seul,prestations,#008000,2
seul,complémentaires,#008000,2
seul,toutefois,#008000,2
seul,moyen,#FF0000,2
seul,c'est,#FF0000,2
seul,beaucoup,#FF0000,2
critère,seul,#FFFF00,2
critère,recherche,#FFFF00,2
critère,obtenir,#00FFFF,2
critère,plus,#00FFFF,2
critère,doivent,#00FFFF,3
critère,facilitée,#00FFFF,4
critère,d'intégration,#00FFFF,3
critère,reste,#00FFFF,2
critère,naturalisation,#00FFFF,6
critère,étrangers,#00FFFF,3
critère,troisième,#00FFFF,3
critère,génération,#00FFFF,3
critère,mise,#00FFFF,4
critère,oeuvre,#00FFFF,2
critère,automatiquement,#00FFFF,6
critère,bonne,#00FFFF,6
critère,intégration,#00FFFF,6
critère,rester,#00FFFF,8
critère,primordial,#00FFFF,8
critère,conditions,#00FFFF,3
critère,œuvre,#00FFFF,3
critère,critère,#00FFFF,2
critère,tenir,#008000,2
critère,compte,#008000,4
critère,nombre,#008000,2
critère,d'années,#008000,2
critère,travail,#008000,2
critère,pénibilité,#008000,2
critère,l'âge,#008000,2
critère,seul,#008000,3
critère,une,#008000,2
critère,politique,#008000,2
critère,mise,#008000,2
critère,oeuvre,#008000,2
critère,prestations,#008000,2
critère,complémentaires,#008000,2
critère,absolument,#008000,2
critère,notamment,#008000,2
critère,aujourd'hui,#800080,2
genre,plus,#FFFF00,2
genre,femme,#00FFFF,2
genre,plus,#008000,2
genre,faut,#008000,2
genre,cas,#008000,2
genre,solution,#008000,3
genre,puisse,#00FF00,2
genre,plus,#00FF00,3
pme,réforme,#FF5733,2
pme,contre,#FF5733,2
pme,plus,#00FFFF,2
pme,cantonales,#800080,2
pme,fortes,#800080,2
pme,réforme,#800080,2
pme,l'avantage,#800080,2
pme,conduire,#800080,2
pme,diminution,#800080,2
pme,significative,#800080,2
pme,l'imposition,#800080,2
pme,prévue,#800080,2
pme,23,#800080,2
pme,138,#800080,2
pme,vaud,#800080,2
pme,bénéficiaire,#800080,2
pme,l'économie,#800080,2
pme,locale,#800080,2
pme,important,#00FF00,2
économique,faut,#FFFF00,2
économique,suisse,#FFFF00,3
économique,situation,#FF5733,3
économique,supplémentaire,#FF5733,2
économique,culturel,#FF5733,2
économique,toujours,#FF5733,2
économique,plus,#FF5733,2
économique,recherche,#FF5733,3
économique,la,#FF5733,2
économique,etc,#FF5733,2
économique,l'agriculture,#0000FF,2
économique,santé,#0000FF,2
économique,c'est,#0000FF,2
économique,zones,#00FFFF,4
économique,bâtir,#00FFFF,4
économique,actuellement,#00FFFF,2
économique,surdimensionnées,#00FFFF,2
économique,doivent,#00FFFF,5
économique,l'avenir,#00FFFF,2
économique,correspondre,#00FFFF,2
économique,développement,#00FFFF,12
économique,démographique,#00FFFF,3
économique,canton,#00FFFF,6
économique,d'inscrire,#00FFFF,2
économique,développements,#00FFFF,2
économique,plan,#00FFFF,2
économique,directeur,#00FFFF,2
économique,diminue,#00FFFF,2
économique,progressivité,#00FFFF,2
économique,cotisations,#00FFFF,2
économique,liée,#00FFFF,2
économique,l'âge,#00FFFF,3
économique,la,#00FFFF,3
économique,question,#00FFFF,2
économique,rôle,#00FFFF,2
économique,jouer,#00FFFF,2
économique,confédération,#00FFFF,2
économique,peutelle,#00FFFF,2
économique,doitelle,#00FFFF,2
économique,favoriser,#00FFFF,3
économique,région,#00FFFF,3
économique,détriment,#00FFFF,3
économique,permettre,#00FFFF,3
économique,déclassement,#00FFFF,2
économique,suffisance,#00FFFF,2
économique,nouvelles,#00FFFF,2
économique,accompagner,#00FFFF,2
économique,pays,#00FFFF,6
économique,construisant,#00FFFF,4
économique,dense,#00FFFF,4
économique,surfaces,#00FFFF,5
économique,déclassées,#00FFFF,4
économique,allier,#00FFFF,4
économique,économique,#00FFFF,2
économique,urbanisme,#00FFFF,2
économique,qualité,#00FFFF,5
économique,mettant,#00FFFF,4
économique,contrainte,#00FFFF,4
économique,forte,#00FFFF,4
économique,bâti,#00FFFF,4
économique,acceptant,#00FFFF,4
économique,favorisant,#00FFFF,2
économique,croissance,#00FFFF,2
économique,aboutit,#00FFFF,2
économique,prix,#00FFFF,2
économique,élevés,#00FFFF,2
économique,logement,#00FFFF,2
économique,touchent,#00FFFF,2
économique,d'abord,#00FFFF,2
économique,jeunes,#00FFFF,2
économique,entreprises,#00FFFF,2
économique,mesures,#00FFFF,2
économique,femmes,#00FFFF,2
économique,l'activité,#00FFFF,2
économique,genève,#00FFFF,2
économique,toute,#00FFFF,2
économique,suisse,#00FFFF,4
économique,certains,#00FFFF,2
économique,minimum,#00FFFF,3
économique,uniquement,#00FFFF,2
économique,situation,#00FFFF,2
économique,s'agit,#00FFFF,3
économique,base,#00FFFF,2
économique,d'un,#00FFFF,3
économique,plus,#00FFFF,6
économique,potentiel,#00FFFF,2
économique,favorable,#00FFFF,3
économique,cantons,#00FFFF,2
économique,besoins,#00FFFF,2
économique,ainsi,#00FFFF,2
économique,réalité,#00FFFF,3
économique,population,#00FFFF,2
économique,social,#00FFFF,4
économique,régions,#00FFFF,2
économique,solution,#00FFFF,3
économique,engagement,#00FFFF,2
économique,politique,#00FFFF,3
économique,devons,#00FFFF,3
économique,salaire,#00FFFF,4
économique,route,#00FFFF,2
économique,assurances,#00FFFF,2
économique,paysage,#00FFFF,2
économique,l'etat,#00FFFF,2
économique,choix,#00FFFF,2
économique,je,#00FFFF,2
économique,c'est,#00FFFF,3
économique,coopération,#00FFFF,2
économique,d'autres,#00FFFF,2
économique,définir,#00FFFF,2
économique,monde,#00FFFF,2
économique,intéressants,#00FFFF,2
économique,il,#00FFFF,2
économique,semble,#00FFFF,2
économique,importante,#00FFFF,2
économique,entreprise,#00FFFF,2
économique,liberté,#00FFFF,2
économique,chacun,#00FFFF,2
économique,choisir,#00FFFF,2
économique,pouvoir,#00FFFF,2
économique,faut,#00FFFF,2
économique,l'ue,#008000,4
économique,n'est,#008000,3
économique,qu'une,#008000,3
économique,union,#008000,2
économique,politique,#008000,2
économique,suisse,#008000,7
économique,nationale,#008000,2
économique,vie,#008000,3
économique,doivent,#008000,2
économique,compris,#008000,2
économique,ensemble,#008000,2
économique,l'innovation,#008000,2
économique,la,#008000,2
économique,recherche,#008000,6
économique,bénéfice,#008000,2
économique,l'économie,#008000,3
économique,terme,#008000,5
économique,plus,#008000,4
économique,non,#008000,3
économique,certaines,#008000,2
économique,dont,#008000,2
économique,besoin,#008000,2
économique,bien,#008000,2
économique,fondamentale,#008000,2
économique,tissu,#008000,4
économique,développement,#008000,2
économique,faut,#008000,4
économique,travail,#008000,2
économique,d'intégration,#008000,2
économique,néfaste,#008000,2
économique,reste,#008000,2
économique,intégrée,#008000,2
économique,social,#008000,2
économique,intéressant,#008000,2
économique,toutes,#008000,2
économique,aller,#008000,2
économique,loin,#008000,2
économique,recherche,#FF0000,2
économique,qualité,#FF0000,2
économique,sens,#FF0000,2
économique,d'une,#FF0000,2
économique,terme,#FF0000,2
économique,garantir,#FF0000,2
économique,faut,#FF0000,2
économique,tant,#FF0000,2
économique,autres,#FF0000,3
économique,développement,#FF0000,3
économique,vie,#FF0000,2
économique,davantage,#FF0000,2
économique,devons,#FF0000,2
économique,sociale,#FF0000,2
économique,le,#FF0000,2
économique,réseau,#FF0000,2
économique,pays,#800080,2
économique,croissance,#00FF00,3
économique,développement,#00FF00,2
plutôt,plus,#FFFF00,2
plutôt,faut,#FFFF00,2
plutôt,garder,#FFFF00,2
plutôt,l'esprit,#FFFF00,2
plutôt,nous,#FFFF00,2
plutôt,devons,#FFFF00,2
plutôt,oui,#FFFF00,2
plutôt,niveau,#FFFF00,2
plutôt,préférable,#FF5733,2
plutôt,substances,#FF5733,2
plutôt,confédération,#FF5733,2
plutôt,plus,#FF5733,2
plutôt,communes,#FF5733,2
plutôt,cantons,#FF5733,2
plutôt,devraient,#FF5733,2
plutôt,place,#FF5733,2
plutôt,peuvent,#FF5733,2
plutôt,payer,#FF5733,2
plutôt,oui,#0000FF,2
plutôt,besoins,#0000FF,2
plutôt,faut,#0000FF,3
plutôt,d'un,#0000FF,2
plutôt,sinon,#0000FF,2
plutôt,devons,#0000FF,2
plutôt,assouplir,#00FFFF,2
plutôt,directives,#00FFFF,2
plutôt,protection,#00FFFF,2
plutôt,l'environnement,#00FFFF,3
plutôt,paysage,#00FFFF,2
plutôt,autant,#00FFFF,2
plutôt,construire,#00FFFF,2
plutôt,logements,#00FFFF,2
plutôt,éoliennes,#00FFFF,2
plutôt,contre,#00FFFF,5
plutôt,toute,#00FFFF,2
plutôt,mesure,#00FFFF,2
plutôt,taxation,#00FFFF,2
plutôt,supplémentaire,#00FFFF,2
plutôt,classe,#00FFFF,2
plutôt,prendre,#00FFFF,3
plutôt,taux,#00FFFF,2
plutôt,produits,#00FFFF,2
plutôt,faveur,#00FFFF,3
plutôt,famille,#00FFFF,2
plutôt,soutien,#00FFFF,2
plutôt,plus,#00FFFF,2
plutôt,oui,#00FFFF,2
plutôt,s'agit,#00FFFF,3
plutôt,d'une,#00FFFF,2
plutôt,compétence,#00FFFF,2
plutôt,priorité,#00FFFF,2
plutôt,non,#00FFFF,2
plutôt,salaire,#00FFFF,2
plutôt,solution,#00FFFF,2
plutôt,système,#00FFFF,2
plutôt,faut,#00FFFF,3
plutôt,raisonnable,#00FFFF,2
plutôt,rester,#00FFFF,2
plutôt,directement,#00FFFF,2
plutôt,favorable,#00FFFF,2
plutôt,principe,#00FFFF,2
plutôt,liés,#00FFFF,2
plutôt,l’emploi,#00FFFF,2
plutôt,d’un,#00FFFF,2
plutôt,travailleur,#00FFFF,2
plutôt,âgé,#00FFFF,2
plutôt,cantons,#00FFFF,2
plutôt,contrainte,#00FFFF,2
plutôt,d'avis,#00FFFF,2
plutôt,compte,#00FFFF,3
plutôt,dont,#00FFFF,2
plutôt,n'est,#00FFFF,2
plutôt,sécurité,#00FFFF,2
plutôt,plus,#008000,5
plutôt,périphériques,#008000,2
plutôt,choix,#008000,2
plutôt,grandes,#008000,2
plutôt,sociétés,#008000,3
plutôt,grands,#008000,2
plutôt,agglomérations,#008000,2
plutôt,oui,#008000,4
plutôt,enfants,#008000,2
plutôt,mettre,#008000,2
plutôt,renforcer,#008000,3
plutôt,favorable,#008000,4
plutôt,suisse,#008000,2
plutôt,faut,#008000,6
plutôt,type,#008000,2
plutôt,soutenir,#008000,2
plutôt,non,#008000,2
plutôt,jeunes,#008000,2
plutôt,permettant,#008000,2
plutôt,santé,#008000,4
plutôt,publique,#008000,2
plutôt,promotion,#008000,3
plutôt,solidité,#008000,2
plutôt,base,#008000,2
plutôt,l'économie,#008000,2
plutôt,,#008000,2
plutôt,mesure,#008000,3
plutôt,c'est,#008000,2
plutôt,retraite,#008000,4
plutôt,tenir,#008000,2
plutôt,compte,#008000,2
plutôt,flexible,#008000,2
plutôt,essentiel,#008000,2
plutôt,semble,#008000,2
plutôt,âge,#008000,2
plutôt,fraudeurs,#008000,2
plutôt,cadre,#008000,2
plutôt,l'anglais,#008000,2
plutôt,fiscal,#008000,2
plutôt,mesures,#008000,2
plutôt,prestations,#FF0000,3
plutôt,entre,#FF0000,3
plutôt,chez,#FF0000,2
plutôt,plus,#FF0000,4
plutôt,années,#FF0000,2
plutôt,faut,#FF0000,7
plutôt,doivent,#FF0000,2
plutôt,cas,#FF0000,2
plutôt,financement,#FF0000,2
plutôt,mis,#FF0000,2
plutôt,oui,#FF0000,2
plutôt,bons,#FF0000,2
plutôt,retraite,#FF0000,2
plutôt,les,#FF0000,2
plutôt,surfaces,#FF0000,2
plutôt,qualité,#FF0000,3
plutôt,goulets,#FF0000,2
plutôt,d'étranglement,#FF0000,2
plutôt,tronçons,#FF0000,2
plutôt,favorable,#FF0000,2
plutôt,mesure,#800080,2
plutôt,oui,#800080,15
plutôt,fédérale,#800080,2
plutôt,cantons,#800080,3
plutôt,n1,#800080,4
plutôt,doivent,#800080,2
plutôt,rester,#800080,3
plutôt,s'agit,#800080,2
plutôt,non,#800080,7
plutôt,liberté,#800080,2
plutôt,traditions,#800080,2
plutôt,condition,#800080,5
plutôt,l'agriculture,#800080,3
plutôt,mesures,#800080,4
plutôt,incitatives,#800080,2
plutôt,pays,#800080,2
plutôt,n'est,#800080,3
plutôt,populaire,#800080,3
plutôt,n'aime,#800080,2
plutôt,principe,#800080,6
plutôt,vaccination,#800080,2
plutôt,obligatoire,#800080,3
plutôt,certains,#800080,3
plutôt,cas,#800080,2
plutôt,incontournable,#800080,2
plutôt,réserve,#800080,2
plutôt,qu'ils,#800080,3
plutôt,respectent,#800080,3
plutôt,l'assurance,#800080,3
plutôt,maladie,#800080,3
plutôt,situation,#800080,2
plutôt,soutien,#800080,2
plutôt,rien,#800080,2
plutôt,façon,#800080,3
plutôt,conditions,#800080,3
plutôt,suivantes,#800080,2
plutôt,imposées,#800080,2
plutôt,maîtrise,#800080,3
plutôt,d'une,#800080,4
plutôt,bien,#800080,3
plutôt,décision,#800080,2
plutôt,plus,#800080,2
plutôt,intégral,#800080,2
plutôt,accepté,#800080,2
plutôt,autres,#800080,2
plutôt,faut,#800080,2
plutôt,société,#800080,2
plutôt,sérieusement,#800080,2
plutôt,laquelle,#800080,2
plutôt,s'ajoute,#800080,2
plutôt,déjà,#800080,2
plutôt,souvent,#800080,2
plutôt,langues,#800080,2
plutôt,vécues,#800080,2
plutôt,noyer,#800080,2
plutôt,enfants,#800080,2
plutôt,apprentissages,#800080,2
plutôt,saupoudrage,#800080,2
plutôt,concept,#800080,2
plutôt,l'école,#800080,2
plutôt,intégrative,#800080,2
plutôt,parents,#00FF00,2
plutôt,il,#00FF00,2
plutôt,plus,#00FF00,5
plutôt,travailler,#00FF00,2
plutôt,choix,#00FF00,2
plutôt,vie,#00FF00,2
plutôt,compte,#00FF00,2
plutôt,l'âge,#00FF00,2
plutôt,retraite,#00FF00,2
plutôt,travail,#00FF00,3
plutôt,manière,#FF0000,2
qu'ils,pays,#FFFF00,2
qu'ils,faut,#FFFF00,2
qu'ils,différentes,#FF5733,2
qu'ils,autres,#FF5733,2
qu'ils,jusqu'à,#FF5733,2
qu'ils,comprennent,#FF5733,2
qu'ils,suisse,#FF5733,2
qu'ils,fonctionne,#FF5733,2
qu'ils,autant,#FF5733,2
qu'ils,qu'ils,#FF5733,2
qu'ils,s'y,#FF5733,2
qu'ils,intéressent,#FF5733,2
qu'ils,rester,#FF5733,2
qu'ils,certains,#00FFFF,2
qu'ils,monde,#00FFFF,2
qu'ils,payer,#00FFFF,4
qu'ils,médecines,#00FFFF,2
qu'ils,réprouvent,#00FFFF,2
qu'ils,obliger,#00FFFF,2
qu'ils,plus,#00FFFF,2
qu'ils,celles,#00FFFF,2
qu'ils,qu'ils,#00FFFF,2
qu'ils,souhaitent,#00FFFF,2
qu'ils,enfants,#008000,2
qu'ils,plus,#008000,3
qu'ils,afin,#008000,2
qu'ils,puissent,#FF0000,4
qu'ils,étrangers,#FF0000,2
qu'ils,dire,#FF0000,2
qu'ils,bien,#FF0000,2
qu'ils,suisse,#FF0000,5
qu'ils,installés,#FF0000,2
qu'ils,c'est,#FF0000,3
qu'ils,doivent,#FF0000,3
qu'ils,afin,#FF0000,2
qu'ils,cantons,#FF0000,2
qu'ils,franchise,#FF0000,2
qu'ils,plus,#FF0000,4
qu'ils,riches,#FF0000,2
qu'ils,fortune,#FF0000,2
qu'ils,vaccination,#800080,2
qu'ils,obligatoire,#800080,4
qu'ils,certains,#800080,2
qu'ils,cas,#800080,2
qu'ils,incontournable,#800080,2
qu'ils,plutôt,#800080,3
qu'ils,oui,#800080,3
qu'ils,réserve,#800080,2
qu'ils,respectent,#800080,2
qu'ils,principe,#800080,2
qu'ils,l'assurance,#800080,2
qu'ils,maladie,#800080,2
qu'ils,coûts,#800080,2
qu'ils,efficacité,#800080,2
qu'ils,cantons,#800080,2
qu'ils,plus,#800080,2
qu'ils,traiter,#800080,2
qu'ils,enfantillages,#800080,2
qu'ils,via,#800080,2
qu'ils,sicura,#800080,2
qu'ils,manière,#800080,2
qu'ils,croire,#800080,2
qu'ils,suisses,#800080,2
qu'ils,criminels,#800080,2
qu'ils,conducteur,#800080,2
qu'ils,dépassé,#800080,2
qu'ils,limite,#800080,2
qu'ils,vitesse,#800080,2
qu'ils,quelque,#800080,2
qu'ils,part,#800080,2
qu'ils,d'un,#00FF00,3
soutenir,pays,#FFFF00,2
soutenir,faut,#FFFF00,5
soutenir,cependant,#FFFF00,2
soutenir,faut,#FF5733,3
soutenir,jeunes,#FF5733,2
soutenir,veulent,#FF5733,2
soutenir,garde,#0000FF,2
soutenir,intrafamiliale,#0000FF,2
soutenir,mesures,#0000FF,2
soutenir,couples,#0000FF,2
soutenir,oui,#0000FF,2
soutenir,âge,#00FFFF,2
soutenir,retraite,#00FFFF,2
soutenir,plus,#00FFFF,2
soutenir,la,#00FFFF,4
soutenir,confédération,#00FFFF,4
soutenir,place,#00FFFF,2
soutenir,assurer,#00FFFF,2
soutenir,cantons,#00FFFF,2
soutenir,niveau,#00FFFF,2
soutenir,communal,#00FFFF,2
soutenir,pays,#00FFFF,3
soutenir,étrangers,#00FFFF,2
soutenir,entreprises,#00FFFF,2
soutenir,faut,#00FFFF,6
soutenir,mesures,#00FFFF,4
soutenir,femmes,#00FFFF,5
soutenir,hommes,#00FFFF,2
soutenir,moyens,#00FFFF,2
soutenir,produits,#00FFFF,2
soutenir,suisse,#00FFFF,2
soutenir,plus,#008000,5
soutenir,congé,#008000,3
soutenir,maternité,#008000,4
soutenir,mesures,#008000,3
soutenir,pénaliserait,#008000,2
soutenir,enfants,#008000,3
soutenir,jeunes,#008000,6
soutenir,favoriser,#008000,3
soutenir,programmes,#008000,3
soutenir,formation,#008000,4
soutenir,ciblés,#008000,4
soutenir,qu'il,#008000,2
soutenir,faut,#008000,7
soutenir,sociale,#008000,2
soutenir,travail,#008000,2
soutenir,non,#008000,3
soutenir,pères,#008000,2
soutenir,suisse,#008000,4
soutenir,régions,#008000,4
soutenir,périphériques,#008000,3
soutenir,mesure,#008000,2
soutenir,d'un,#008000,2
soutenir,permet,#008000,3
soutenir,s'agit,#008000,2
soutenir,également,#008000,2
soutenir,parents,#008000,3
soutenir,c'est,#008000,6
soutenir,manière,#008000,3
soutenir,efficace,#008000,3
soutenir,familles,#008000,7
soutenir,lutter,#008000,3
soutenir,contre,#008000,3
soutenir,pauvreté,#008000,3
soutenir,inefficaces,#008000,2
soutenir,pénalisent,#008000,2
soutenir,doivent,#008000,2
soutenir,fortement,#008000,2
soutenir,aidé,#008000,2
soutenir,confédération,#008000,5
soutenir,continuer,#008000,2
soutenir,culture,#008000,3
soutenir,ca,#008000,2
soutenir,sert,#008000,2
soutenir,rien,#008000,2
soutenir,monde,#008000,2
soutenir,perdant,#008000,2
soutenir,il,#008000,3
soutenir,entre,#008000,2
soutenir,santé,#008000,2
soutenir,second,#008000,2
soutenir,tube,#008000,2
soutenir,l'inégalité,#008000,2
soutenir,société,#008000,2
soutenir,besoin,#008000,2
soutenir,générations,#008000,2
soutenir,important,#008000,2
soutenir,soutenir,#008000,4
soutenir,nombreuses,#008000,2
soutenir,catégories,#008000,2
soutenir,âgées,#008000,2
soutenir,hausse,#008000,2
soutenir,énorme,#008000,2
soutenir,l'objectif,#008000,2
soutenir,politique,#008000,2
soutenir,régionale,#008000,2
soutenir,principe,#008000,2
soutenir,développement,#008000,2
soutenir,villes,#008000,2
soutenir,agglomérations,#008000,2
soutenir,participer,#FF0000,2
soutenir,d'autres,#FF0000,3
soutenir,social,#FF0000,2
soutenir,culture,#FF0000,4
soutenir,faut,#FF0000,3
soutenir,moyens,#FF0000,2
soutenir,c'est,#FF0000,2
soutenir,pays,#FF0000,2
soutenir,économiques,#800080,2
soutenir,qu'il,#800080,2
l'esprit,pays,#FFFF00,2
l'esprit,plutôt,#FFFF00,2
l'esprit,faut,#FFFF00,2
l'esprit,garder,#FFFF00,2
solidaire,faut,#FFFF00,2
solidaire,suisse,#00FFFF,2
instauré,faut,#FFFF00,2
instauré,place,#FFFF00,2
instauré,si,#FFFF00,2
instauré,population,#FFFF00,2
instauré,tessinoise,#FFFF00,2
instauré,souhaite,#FFFF00,2
instauré,budget,#FFFF00,2
instauré,global,#FFFF00,2
instauré,l'armée,#FFFF00,2
instauré,comprenant,#FFFF00,2
instauré,nouvelles,#FFFF00,2
instauré,acquisitions,#FFFF00,2
instauré,i,#FFFF00,2
instauré,combat,#FFFF00,2
pourra,plus,#FFFF00,3
pourra,salaire,#FFFF00,2
espérer,salaire,#FFFF00,2
augmentation,salaire,#FFFF00,2
augmentation,suisse,#FFFF00,2
augmentation,ainsi,#FFFF00,2
augmentation,l'âge,#FF5733,2
augmentation,domaine,#FF5733,2
augmentation,mettre,#FF5733,2
augmentation,déjà,#FF5733,2
augmentation,faif,#FF5733,2
augmentation,décision,#FF5733,2
augmentation,politique,#FF5733,2
augmentation,régionale,#FF5733,2
augmentation,sciences,#FF5733,2
augmentation,retour,#FF5733,2
augmentation,contradiction,#00FFFF,2
augmentation,politique,#00FFFF,2
augmentation,actuelle,#00FFFF,4
augmentation,bns,#00FFFF,2
augmentation,la,#00FFFF,2
augmentation,question,#00FFFF,2
augmentation,celle,#00FFFF,2
augmentation,financement,#00FFFF,2
augmentation,coût,#00FFFF,2
augmentation,travail,#00FFFF,2
augmentation,mal,#00FFFF,2
augmentation,venue,#00FFFF,2
augmentation,conjoncture,#00FFFF,2
augmentation,réduction,#00FFFF,2
augmentation,l'assainissement,#00FFFF,2
augmentation,tunnel,#00FFFF,7
augmentation,gothard,#00FFFF,3
augmentation,construction,#00FFFF,3
augmentation,d'un,#00FFFF,3
augmentation,deuxième,#00FFFF,3
augmentation,capacité,#00FFFF,4
augmentation,selon,#00FFFF,3
augmentation,l'initiative,#00FFFF,3
augmentation,alpes,#00FFFF,3
augmentation,d'autres,#00FFFF,3
augmentation,mots,#00FFFF,2
augmentation,n'y,#00FFFF,3
augmentation,terme,#00FFFF,2
augmentation,trafic,#00FFFF,2
augmentation,plus,#00FFFF,2
augmentation,garder,#008000,2
augmentation,donner,#FF0000,2
augmentation,n'est,#FF0000,2
augmentation,enfants,#800080,3
augmentation,plus,#800080,3
augmentation,substantielle,#800080,2
augmentation,allocations,#800080,2
augmentation,toutes,#800080,2
augmentation,notamment,#800080,2
augmentation,familles,#800080,2
augmentation,système,#800080,3
augmentation,prévoyance,#800080,2
augmentation,réduire,#800080,2
augmentation,faut,#800080,2
augmentation,franchise,#800080,2
augmentation,domaine,#800080,2
augmentation,non,#800080,2
augmentation,directement,#800080,2
augmentation,émetteurs,#800080,2
augmentation,co2,#800080,2
augmentation,compliquerait,#800080,2
augmentation,problématique,#800080,2
augmentation,sortie,#800080,2
augmentation,nucléaire,#800080,2
augmentation,consommation,#800080,2
augmentation,électrique,#800080,2
augmentation,axes,#800080,2
augmentation,embouteillés,#800080,2
augmentation,telle,#800080,2
augmentation,région,#800080,2
augmentation,lausannemorges,#800080,2
augmentation,sociétés,#008000,2
salaire,instauré,#FFFF00,2
salaire,plus,#FFFF00,3
salaire,pourra,#FFFF00,2
salaire,espérer,#FFFF00,2
salaire,augmentation,#FFFF00,2
salaire,méritée,#FFFF00,2
salaire,l'excuse,#FFFF00,2
salaire,salaire,#FFFF00,2
salaire,minimum,#FFFF00,5
salaire,respecté,#FFFF00,2
salaire,justifiera,#FFFF00,2
salaire,refus,#FFFF00,2
salaire,n'est,#FFFF00,2
salaire,cct,#FFFF00,2
salaire,négocier,#FFFF00,2
salaire,lutter,#FFFF00,3
salaire,contre,#FFFF00,3
salaire,abus,#FFFF00,3
salaire,salaires,#FFFF00,2
salaire,miséreux,#FFFF00,2
salaire,minimal,#FF5733,2
salaire,entreprises,#FF5733,2
salaire,peuvent,#FF5733,2
salaire,payer,#FF5733,3
salaire,emploi,#FF5733,2
salaire,d'un,#0000FF,2
salaire,pénalisation,#00FFFF,2
salaire,deuxième,#00FFFF,2
salaire,serve,#00FFFF,2
salaire,uniquement,#00FFFF,2
salaire,payer,#00FFFF,4
salaire,l'impôt,#00FFFF,2
salaire,impôts,#00FFFF,6
salaire,doivent,#00FFFF,4
salaire,salaires,#00FFFF,4
salaire,minimum,#00FFFF,16
